,date,close,oni,close_std,oni_std,time,sst,sst_std
221,2015-09-01,10340.490234375,2.16,-0.19246324459193673,2.4312133599704233,2015-09-01,2.0348191,2.3739591630116714
222,2015-10-01,10030.5703125,2.42,-0.23182263503649916,2.7180052844709555,2015-10-01,2.4352393,2.8515153739257935
223,2015-11-01,10545.6103515625,2.57,-0.16641328068005418,2.8834621639904934,2015-11-01,2.6537547,3.1121250695664817
224,2015-12-01,10226.1796875,2.64,-0.20698052189106836,2.960675374432945,2015-12-01,2.7307343,3.2039338396876813
225,2016-01-01,9848.58984375,2.48,-0.254933896421318,2.7841880362787705,2016-01-01,2.5238237,2.9571644655802625
226,2016-02-01,9391.83984375,2.14,-0.31294049850353167,2.4091524427011515,2016-02-01,2.2598505,2.6423400856541863
227,2016-03-01,10742.1904296875,1.58,-0.1414478896147288,1.7914467591615433,2016-03-01,1.7698107,2.057900164578491
228,2016-04-01,12057.9296875,0.94,0.025649129699725295,1.0854974065448475,2016-04-01,1.1063181,1.2665939017437011
229,2016-05-01,13703.6904296875,0.39,0.23465840938138713,0.4788221816398751,2016-05-01,0.5670501,0.6234425753439926
230,2016-06-01,13529.7001953125,-0.07,0.21256189642773257,-0.028578915553374735,2016-06-01,0.06723233,0.027341078994043273
231,2016-07-01,13856.8798828125,-0.36,0.2541132526230156,-0.3484622159578148,2016-07-01,-0.20973966,-0.3029861474389489
232,2016-08-01,15210.9697265625,-0.54,0.4260807419497222,-0.5470104713812604,2016-08-01,-0.39591247,-0.5250228521777077
233,2016-09-01,15130.240234375,-0.63,0.4158282109598601,-0.6462845990929832,2016-09-01,-0.48819694,-0.6350847866640745
234,2016-10-01,15296.98046875,-0.69,0.43700398419792397,-0.7124673509007984,2016-10-01,-0.5029799,-0.6527155015073692
235,2016-11-01,15170.2197265625,-0.67,0.4209055497551952,-0.6904064336315268,2016-11-01,-0.45543262,-0.5960088246811932
236,2016-12-01,15415.0,-0.56,0.4519922972513408,-0.5690713886505322,2016-12-01,-0.31885338,-0.43311927928880173
237,2017-01-01,15566.9599609375,-0.34,0.4712909967292397,-0.32640129868854306,2017-01-01,-0.101803645,-0.1742575909261411
238,2017-02-01,15983.9501953125,-0.16,0.5242481649778651,-0.12785304326509753,2017-02-01,0.08901193,0.053316250204749435
239,2017-03-01,15766.1201171875,0.05,0.496584054056498,0.10378658806225567,2017-03-01,0.33180323,0.3428782984503519
240,2017-04-01,15757.009765625,0.2,0.4954270523314515,0.2692434675817936,2017-04-01,0.47101307,0.50890519647488
241,2017-05-01,15559.400390625,0.3,0.4703309420230991,0.3795480539281523,2017-05-01,0.5616812,0.6170394230035842
242,2017-06-01,16000.080078125,0.31,0.5262966372141813,0.3905785125627882,2017-06-01,0.5267228,0.57534671858053
243,2017-07-01,16132.8701171875,0.14,0.5431607838072411,0.20306071577397844,2017-07-01,0.33511242,0.34682496307315297
244,2017-08-01,16750.169921875,-0.11,0.6215569833385735,-0.07270075009191818,2017-08-01,0.049417257,0.0060941519932613975
245,2017-09-01,17616.439453125,-0.38,0.731571984970023,-0.3705231332270865,2017-09-01,-0.18163352,-0.26946570635775013
246,2017-10-01,18538.26953125,-0.65,0.8486430972397829,-0.6683455163622549,2017-10-01,-0.44023225,-0.5778802909516443
247,2017-11-01,19874.119140625,-0.84,1.0182941026753523,-0.8779242304203363,2017-11-01,-0.63822526,-0.8140142113759431
248,2017-12-01,19690.30078125,-0.97,0.9949494317882783,-1.0213201926706026,2017-12-01,-0.7603893,-0.9597116463514044
249,2018-01-01,19974.380859375,-0.92,1.0310271987314226,-0.9661678994974233,2018-01-01,-0.71450657,-0.9049901745445481
250,2018-02-01,21068.890625,-0.85,1.170028386360774,-0.8889546890549722,2018-02-01,-0.6410944,-0.8174360557958352
251,2018-03-01,20831.779296875,-0.7,1.1399155840406163,-0.7234978095354342,2018-03-01,-0.5448625,-0.7026662676256414
252,2018-04-01,20562.759765625,-0.5,1.105750485186621,-0.5028886368427169,2018-04-01,-0.31839782,-0.4325759612757643
253,2018-05-01,21431.16015625,-0.22,1.2160361029359879,-0.19403579507291271,2018-05-01,0.018770477,-0.030456352036052525
254,2018-06-01,20842.169921875,-0.01,1.1412351786761072,0.03760383625444046,2018-06-01,0.2607235,0.25810593548864613
255,2018-07-01,19800.7890625,0.09,1.0089812867750687,0.14790842260079912,2018-07-01,0.36923513,0.3875209921289334
256,2018-08-01,20482.609375,0.23,1.095571499273718,0.3023348434857012,2018-08-01,0.38003933,0.40040648795046874
257,2018-09-01,19443.109375,0.49,0.9635564738452317,0.5891267679862336,2018-09-01,0.5921552,0.6533838630977576
258,2018-10-01,19564.0703125,0.76,0.9789183413198984,0.886949151121402,2018-10-01,0.824909,0.930974810816837
259,2018-11-01,18909.400390625,0.9,0.8957761899167301,1.0413755720063043,2018-11-01,1.0327314,1.1788316319439405
260,2018-12-01,19180.970703125,0.81,0.9302652343710924,0.9421014442945814,2018-12-01,0.9531069,1.0838684544720458
261,2019-01-01,19350.400390625,0.75,0.9517825643409366,0.8759186924867661,2019-01-01,0.8601506,0.9730052702256058
262,2019-02-01,20185.390625,0.72,1.0578251396401703,0.8428273165828586,2019-02-01,0.8975295,1.017584754108132
263,2019-03-01,20616.009765625,0.71,1.1125131596494078,0.8317968579482227,2019-03-01,0.9457132,1.0750504493947903
264,2019-04-01,21098.0703125,0.66,1.1737341652807431,0.7766445647750434,2019-04-01,0.991301,1.1294201765761631
265,2019-05-01,20897.58984375,0.54,1.1482734301389,0.644279061159413,2019-05-01,0.8837573,1.0011595097074961
266,2019-06-01,19922.76953125,0.45,1.0244726332722403,0.5450049334476903,2019-06-01,0.7705598,0.8661559080286815
267,2019-07-01,20624.859375,0.28,1.1136370474865147,0.3574871366588806,2019-07-01,0.5391588,0.5901783605379738
268,2019-08-01,20075.369140625,0.14,1.0438525671943353,0.20306071577397844,2019-08-01,0.2834342,0.28519157162590236
269,2019-09-01,19106.75,0.19,0.9208393103591953,0.25821300894715776,2019-09-01,0.30991942,0.31677884246894894
270,2019-10-01,19602.7109375,0.35,0.9838256458816566,0.4347003471013316,2019-10-01,0.44802284,0.48148618233212653
271,2019-11-01,19904.869140625,0.51,1.0221993090552715,0.6111876852555054,2019-11-01,0.60845876,0.6728281027690105
272,2019-12-01,20078.0,0.55,1.044186682602983,0.655309519794049,2019-12-01,0.5940666,0.6556634707237996
273,2020-01-01,20526.130859375,0.5,1.101098666052411,0.6001572266208696,2020-01-01,0.5180676,0.5650242010933904
274,2020-02-01,19834.900390625,0.48,1.013313377058687,0.5780963093515978,2020-02-01,0.5453559,0.597569255389572
275,2020-03-01,18264.30078125,0.4,0.8138494546251984,0.489852640274511,2020-03-01,0.53805447,0.5888612949893355
276,2020-04-01,14463.9599609375,0.19,0.3312115613779934,0.25821300894715776,2020-04-01,0.37044507,0.38896401214099424
277,2020-05-01,14779.2802734375,-0.08,0.37125679377126497,-0.039609374188010596,2020-05-01,0.1359931,0.10934776292441796
278,2020-06-01,15580.849609375,-0.3,0.4730549623777912,-0.2822794641499996,2020-06-01,-0.065386236,-0.1308248174213333
279,2020-07-01,16878.0,-0.41,0.6377912219284698,-0.4036145091309941,2020-07-01,-0.19704768,-0.28784921409293435
280,2020-08-01,17512.529296875,-0.57,0.7183755425269044,-0.580101847285168,2020-08-01,-0.3664707,-0.4899094884567838
281,2020-09-01,18577.080078125,-0.89,0.8535719816386252,-0.9330765235935157,2020-09-01,-0.7100315,-0.8996530375250485
282,2020-10-01,17948.779296875,-1.17,0.7737786736891721,-1.2419293653633197,2020-10-01,-0.908216,-1.136015336135133
283,2020-11-01,17472.19921875,-1.27,0.7132536798148268,-1.3522339517096784,2020-11-01,-1.011071,-1.2586840828006909
284,2020-12-01,19796.509765625,-1.19,1.008437822142294,-1.2639902826325915,2020-12-01,-0.9427337,-1.1771824451407986
285,2021-01-01,20822.150390625,-1.05,1.1386927266058475,-1.1095638617476895,2021-01-01,-0.8563632,-1.0741737340049513
286,2021-02-01,21110.220703125,-0.93,1.1752772476543125,-0.9771983581320592,2021-02-01,-0.69328874,-0.879684991392899
287,2021-03-01,22530.419921875,-0.84,1.3556405338272783,-0.8779242304203363,2021-03-01,-0.5468073,-0.7049857093495749
288,2021-04-01,21371.849609375,-0.66,1.2085037476171994,-0.6793759749968908,2021-04-01,-0.32621124,-0.4418945402322721
289,2021-05-01,19562.76953125,-0.48,0.9787531439463576,-0.48082771957344517,2021-05-01,-0.12659061,-0.20381945889748956
290,2021-06-01,21015.9609375,-0.38,1.1633063911311115,-0.3705231332270865,2021-06-01,-0.0085313525,-0.06301754212347417
291,2021-07-01,18850.91015625,-0.4,0.8883480131217963,-0.3925840504963583,2021-07-01,-0.026835551,-0.0848478186167179
292,2021-08-01,17677.830078125,-0.49,0.739368507260014,-0.49185817820808103,2021-08-01,-0.15446527,-0.23706382821282238
293,2021-09-01,17653.689453125,-0.67,0.7363026821294373,-0.6904064336315268,2021-09-01,-0.3647159,-0.4878166478885205
294,2021-10-01,18279.2890625,-0.81,0.8157529450824837,-0.8448328545164289,2021-10-01,-0.5256972,-0.6798090090531907
295,2021-11-01,20737.77,-0.98,1.1279765366933656,-1.0323506513052385,2021-11-01,-0.7766225,-0.9790719720367996
296,2021-12-01,20416.43,-0.98,1.0871668125267568,-1.0323506513052385,2021-12-01,-0.8031219,-1.0106761544818854
297,2022-01-01,21111.73,-0.97,1.1754689262164408,-1.0213201926706026,2022-01-01,-0.78981626,-0.9948073471085626
298,2022-02-01,22943.81,-0.93,1.4081404873391166,-0.9771983581320592,2022-02-01,-0.72602785,-0.9187308869803361
299,2022-03-01,23749.03,-0.99,1.51040228510297,-1.0433811099398744,2022-03-01,-0.74418926,-0.9403908685308617
300,2022-04-01,24915.5,-1.06,1.6585423204195324,-1.1205943203823254,2022-04-01,-0.82710505,-1.0392793624114178
301,2022-05-01,22818.9,-0.99,1.39227709452885,-1.0433811099398744,2022-05-01,-0.7237832,-0.9160538328536252
302,2022-06-01,20719.04,-0.85,1.1255978532626052,-0.8889546890549722,2022-06-01,-0.61832774,-0.790283679655046
303,2022-07-01,18388.82,-0.81,0.8296632187710536,-0.8448328545164289,2022-07-01,-0.6170102,-0.788712331830616
304,2022-08-01,19293.66,-0.91,0.9445766152200307,-0.9551374408627875,2022-08-01,-0.7533445,-0.9513097525542188
305,2022-09-01,18853.05,-1.01,0.888619770242594,-1.065442027209146,2022-09-01,-0.82729596,-1.03950704886736
306,2022-10-01,19448.06,-0.99,0.9641851961975761,-1.0433811099398744,2022-10-01,-0.7837236,-0.9875410113343233
307,2022-11-01,21095.21,-0.92,1.1733709096507086,-0.9661678994974233,2022-11-01,-0.7418987,-0.9376590604091151
308,2022-12-01,22455.13,-0.83,1.34607882055086,-0.8668937717857005,2022-12-01,-0.7041294,-0.8926139707835699
309,2023-01-01,21330.33,-0.68,1.2032308161237688,-0.7014368922661626,2023-01-01,-0.5814846,-0.7463431633260034
310,2023-02-01,22416.72,-0.43,1.3412008050369513,-0.42567542640026584,2023-02-01,-0.29709744,-0.4071723258851648
